body_condition,mechanical_condition,body_type,no_of_cylinders,horsepower,year,Mileage,Price_USD
10,10,SUV,6,350,2010,33550.2,22320.4
10,10,Sedan,4,350,2021,6834.3,94997.8
10,10,Sedan,6,450,2015,55295.7,26131.2
10,10,SUV,4,175,2019,35676.9099,26403.4
10,10,Hatchback,4,350,2021,10687.6026,59611.8
10,10,SUV,4,350,2020,62130,67777.8
10,10,Hatchback,4,125,2008,83875.5,4491.3
10,10,SUV,4,250,2021,1546.4157,77576.7278
10,10,SUV,4,175,2015,85118.1,10343.6
10,10,SUV,8,350,2018,28704.06,32664
10,10,SUV,4,125,2016,85118.1,8165.7278
10,10,SUV,6,350,2019,34171.5,54031.7
10,10,Pick Up Truck,8,750,2021,2352.2418,129295
10,10,SUV,6,450,2019,31065,104797
10,10,Sedan,4,250,2019,10023.4329,35385.7278
10,10,SUV,6,250,2006,135062.5431,4083
10,10,SUV,6,250,2016,50883.2274,29942
10,10,Sedan,6,350,2019,11183.4,19053.7278
10,10,Pick Up Truck,8,450,2020,16775.1,51445.8
10,10,Pick Up Truck,6,250,2020,7455.6,51581.9
10,10,Coupe,6,250,2010,92573.7,12249
10,10,Sedan,6,350,2015,38532.4047,13610
10,10,Hatchback,4,250,2016,90476.8125,16332
10,10,SUV,6,250,2013,82653.4029,15787.6
10,10,Coupe,6,350,2018,48461.4,56889.8
10,10,Sedan,4,175,2018,37278,7893.8
10,10,SUV,8,350,2012,136778.5737,16332
10,10,SUV,4,250,2017,71060.5662,47635
10,10,Soft Top Convertible,4,250,2011,80769,8166
10,10,SUV,4,175,2016,84496.8,6805
10,10,Sedan,6,350,2016,63993.9,32391.8
10,10,Sedan,4,175,2016,90088.5,10888
10,10,SUV,4,175,2013,68343,10071.4
6,10,SUV,8,350,2016,128609.1,23137
10,10,Sedan,4,250,2016,78283.8,7893.8
10,10,Coupe,6,350,2014,84496.8,11160.2
10,10,Coupe,8,250,1965,31065,48996
10,10,Sports Car,4,175,2018,22988.1,26403.4
10,10,SUV,4,350,2013,93195,7077.2
10,10,Sedan,6,350,2014,72210.5925,24225.8
10,10,SUV,6,250,2016,78905.1,22864.8
10,10,Sports Car,8,450,2015,17396.4,107519
10,10,Sedan,8,350,2020,7144.95,48723.8
10,10,Pick Up Truck,8,350,2017,73934.7,19734.5
10,10,SUV,6,175,2018,96364.2513,21231.6
10,10,Sedan,4,250,2017,55295.7,9254.8
10,10,SUV,6,350,2014,90925.3911,33480.6
10,10,Van,6,250,2021,0,28581
10,10,Sedan,3,175,2016,38608.2033,17556.9
10,10,SUV,6,250,2012,149979.9561,9527
10,10,Sedan,4,175,2020,31010.9469,13065.3278
10,10,Sedan,4,175,2016,19881.6,21639.9
10,10,Sedan,4,125,2020,12426,12766.18
10,10,Sedan,6,250,2019,14289.9,39469
10,10,Sedan,4,175,2021,2485.2,10888
10,10,Coupe,4,250,2012,72070.8,8710.4
10,10,Sedan,4,175,2020,42040.2645,20959.4
10,10,SUV,6,250,2021,2556.6495,69411
10,10,SUV,6,450,2014,85739.4,10479.7
10,10,Van,4,125,1990,38520.6,38080.78
10,10,Sedan,4,350,2020,7207.08,53895.6
10,10,SUV,8,350,2016,42869.7,48996
10,10,Coupe,6,350,2020,27958.5,103163.8
10,10,SUV,8,350,2014,94632.0669,40557.8
10,10,SUV,6,250,2007,128486.0826,9254.8
10,10,Sedan,5,350,2018,64615.2,48179.4
10,10,SUV,6,450,2017,27337.2,57162
10,10,Coupe,8,650,2009,5591.7,89826
10,10,Pick Up Truck,8,750,2021,24852,103436
10,10,Sports Car,6,250,2018,44733.6,15787.6
10,10,Soft Top Convertible,8,450,2011,1513.4868,108607.8
10,10,SUV,8,350,2014,118047,36747
10,10,Sedan,8,450,2016,52810.5,32391.8
10,10,Coupe,8,350,2016,41627.1,17148.6
10,10,Coupe,6,350,2020,9940.8,51718
10,10,SUV,6,350,2019,23609.4,40830
10,10,SUV,6,350,2014,90088.5,12793.4
10,10,SUV,8,350,2010,123638.7,17693
10,10,Hatchback,4,125,2018,62130,13065.6
10,10,SUV,6,250,2016,58402.2,23681.4
10,10,Other,6,250,1992,16153.8,4627.4
10,10,SUV,8,450,2014,98786.7,24497.7278
10,10,Sedan,8,450,2009,63913.7523,5988.4
10,10,Van,4,175,2016,94437.6,11432.4
10,10,Sedan,6,250,2016,38520.6,12793.4
10,10,SUV,8,350,2010,105621,9254.8
10,10,Sedan,4,250,2013,86982,4627.4
10,10,Sedan,6,250,2006,33550.2,9527
10,10,SUV,4,175,2013,126721.5906,11976.8
10,10,SUV,6,250,2021,0,29125.4
10,10,Sedan,8,250,2004,89218.68,8710.4
10,10,SUV,6,350,2020,4349.1,36747
10,10,SUV,6,350,2015,42501.8904,51445.8
10,10,SUV,4,175,2014,73934.7,9799.2
10,10,SUV,8,450,2021,20675.6214,53079
10,10,SUV,8,450,2012,98741.3451,14698.8
10,10,Sedan,8,650,2017,44063.2173,73494
10,10,Crossover,4,175,2017,24852,17693
10,10,Sedan,4,250,2018,36035.4,40830
10,10,Sedan,6,250,2013,109.9701,5988.4
10,10,SUV,8,450,2011,92541.3924,12249
10,10,SUV,4,175,2017,74290.0836,13582.78
10,10,Sedan,4,175,2021,0,27492.2
10,10,Crossover,4,175,2017,41740.1766,10860.78
10,10,SUV,4,175,2019,14701.8219,18509.6
10,10,Sedan,4,250,2017,31686.3,32391.8
10,10,Hatchback,4,175,2017,41627.1,11976.8
10,10,Coupe,4,250,2017,24963.834,16604.2
10,10,Hatchback,4,250,2015,40868.4927,10615.8
10,10,Hatchback,4,175,2005,93195,4055.78
10,10,Sedan,8,450,2018,44733.6,77032.6
10,10,Sedan,6,250,2018,37843.383,26947.8
10,10,SUV,8,350,2012,111153.6765,12221.78
10,10,Sedan,6,250,2015,88161.8487,10888
10,10,SUV,6,350,2013,106786.5588,12249
10,10,Sedan,5,250,2015,76419.9,6805
10,10,Sedan,6,350,2015,46597.5,37835.8
10,10,SUV,4,250,2019,98786.7,14399.38
10,10,SUV,8,350,2015,62254.26,47635
10,10,SUV,6,250,2017,54674.4,34025
10,10,Pick Up Truck,6,250,2021,16650.84,30486.4
10,10,Sedan,8,350,2020,12426,99353
10,10,SUV,8,350,2016,124881.3,65055.8
10,10,Crossover,4,250,2020,31686.3,26947.8
10,10,Sedan,4,250,2020,13788.5109,86831.5278
10,10,SUV,6,350,2019,21382.6608,77549.78
10,10,Sedan,6,250,2011,59564.6523,17693
10,10,SUV,4,125,2019,35813.5959,23137
10,10,Sedan,6,250,2008,137706.7959,4219.1
10,10,SUV,8,450,2014,62751.3,32391.8
10,10,SUV,8,450,2014,119474.1261,20415
10,10,Hatchback,4,175,2016,48578.8257,21776
10,10,Pick Up Truck,6,450,2021,0,107519
10,10,Sedan,4,250,2017,41627.1,8438.2
10,10,SUV,6,250,2009,128699.1885,9799.2
10,10,SUV,4,250,2021,2423.07,37835.8
10,10,SUV,6,250,2016,56565.6372,14971
10,10,Sedan,4,250,2019,32307.6,14971
10,10,SUV,5,350,2010,39141.9,20687.2
10,10,SUV,6,250,2018,68343,46001.8
10,10,SUV,6,250,2014,68591.52,9799.2
10,10,Hard Top Convertible,6,350,2021,1017.6894,78121.4
10,10,SUV,8,350,2011,75177.3,11704.6
10,10,SUV,4,250,2013,68343,10071.4
10,10,Sedan,4,250,2020,88787.4978,51717.7278
10,10,SUV,4,350,2021,14752.1472,113776.878
10,10,Other,8,350,2010,33239.55,6260.6
10,10,Sedan,6,350,2007,50325.3,7485.5
10,10,SUV,4,175,2014,79215.75,14971
10,10,Sedan,4,175,2020,764.199,31575.2
10,10,Sedan,4,125,2019,48849.7125,11677.38
10,10,SUV,8,350,2010,108452.8854,8165.7278
10,10,SUV,4,250,2016,73765.0851,25042.4
10,8,Hatchback,4,350,2011,111834,5716.2
10,10,SUV,4,175,2015,65109.1335,15243.2
10,10,SUV,6,250,2015,79882.4049,14916.56
10,10,Sedan,8,450,2014,46597.5,14698.8
10,10,SUV,8,450,2019,35414.1,91187
10,10,Pick Up Truck,4,250,2015,45610.2543,16604.2
10,10,Sedan,4,250,2014,42248.4,10615.8
10,10,Sedan,4,175,2020,8076.9,54412.78
10,10,Coupe,8,450,2013,78905.1,15787.6
10,10,Sedan,4,250,2013,107726.5857,8982.6
10,10,SUV,8,350,2011,156010.9152,10887.7278
10,10,SUV,8,450,2011,168631.3821,9935.3
10,10,Sedan,8,450,2017,86982,17693
10,10,Pick Up Truck,4,250,2018,11183.4,25859
10,10,Sedan,6,450,2017,65236.5,76216
10,10,SUV,8,350,2012,97498.1238,13065.6
10,10,Hatchback,4,175,2019,15532.5,13337.8
10,10,Sedan,4,175,2012,124260,4899.6
10,10,Pick Up Truck,8,350,2020,17955.57,35113.8
10,10,Sedan,6,350,2013,44112.3,28581
10,10,Sedan,4,175,2015,93658.4898,19734.5
10,10,Coupe,6,350,2021,21745.5,94997.8
10,10,SUV,8,450,2011,50946.6,14971
10,10,SUV,4,250,2007,108727.5,6124.5
10,10,Sedan,4,175,2019,54053.1,14971
10,10,Sedan,8,450,2017,37899.3,64783.6
10,10,Coupe,6,450,2020,22292.244,108607.8
10,10,SUV,6,350,2014,126013.3086,10887.7278
10,10,SUV,6,450,2020,3382.3572,127661.8
10,10,SUV,5,175,2018,47715.84,17148.6
10,10,Hard Top Convertible,8,650,2013,23464.0158,83021
10,10,SUV,4,350,2016,55347.8892,27982.16
10,10,SUV,6,250,2021,745.56,74855
10,10,Pick Up Truck,8,450,2012,94437.6,14971
10,10,SUV,4,250,2015,44733.6,26648.38
10,10,Sedan,8,350,2013,107484.9,18237.4
10,10,Sedan,4,175,2015,62133.1065,8846.5
10,10,SUV,6,350,2016,32307.6,39196.8
10,10,Sedan,4,175,2017,79526.4,9390.9
10,10,SUV,6,250,2011,72692.1,8438.2
10,10,SUV,8,350,2015,80769,36583.68
10,10,Sedan,4,250,2018,14538.42,36747
7,10,Sedan,4,250,2018,55846.1718,9527
10,10,Sedan,8,650,2001,105621,4627.4
10,10,SUV,8,450,2016,89467.2,54167.8
10,10,Sedan,3,125,2019,24852,8982.6
10,10,SUV,4,250,2017,98786.7,14834.9
10,10,SUV,6,350,2010,115561.8,10615.8
10,10,Sedan,4,250,2018,20775.6507,29941.7278
10,10,SUV,4,250,2020,14289.9,62333.8
10,10,SUV,4,250,2012,162159.3,10071.4
6,10,SUV,8,450,2014,59458.41,28308.8
10,10,SUV,6,350,2016,57159.6,26947.8
10,10,SUV,6,350,2016,39823.4661,46260.39
10,10,SUV,6,250,2016,89520.6318,18237.4
10,10,SUV,6,250,2016,90335.1561,17693
10,10,Van,4,175,2020,7766.25,34025
10,10,SUV,6,350,2016,54165.5553,40830
10,10,Wagon,4,175,2018,51567.9,26675.6
10,10,SUV,6,350,2012,181419.6,14971
10,10,SUV,8,450,2016,69585.6,70499.8
10,10,Sedan,4,175,2016,53423.1018,9799.2
10,10,SUV,6,250,2019,27337.2,36747
10,10,Sedan,4,125,2016,96301.5,16332
7,8,Sedan,6,250,2012,89689.0041,14290.5
10,10,Sedan,4,250,2020,19.2603,51445.8
10,10,SUV,6,350,2016,54922.92,26947.8
10,10,Hatchback,4,250,2016,62130,29669.8
10,10,Pick Up Truck,8,350,2018,91331.1,23109.78
10,10,Sedan,4,350,2018,41722.1589,32391.8
10,10,SUV,4,350,2021,1863.9,25586.8
10,10,SUV,8,350,2017,46597.5,43279.8
10,10,Sedan,8,250,2012,39763.2,23137
10,10,Sedan,6,350,2015,68343,33344.5
10,10,Hatchback,4,125,2013,101893.2,7893.8
6,10,SUV,6,350,2013,161538,6805
10,10,SUV,4,250,2020,12507.3903,57162
10,10,SUV,4,175,2018,39141.9,24225.8
10,10,SUV,8,650,2020,0,80299
10,10,Sedan,4,175,2019,43491,13065.6
10,10,SUV,4,250,2020,39269.2665,26648.38
10,10,Sedan,8,650,2020,11183.4,25859
10,10,Coupe,4,350,2015,42294.9975,18781.8
10,10,SUV,8,350,2021,43491,78938
10,10,Sedan,4,250,2015,114640.4121,11976.8
10,10,SUV,8,350,2015,80637.2844,25314.6
10,10,Hatchback,4,250,2016,102994.1436,17693
10,10,SUV,4,250,2016,88224.6,11432.4
10,10,SUV,6,250,2010,112324.2057,4627.4
10,10,SUV,4,250,2021,1242.6,26947.8
10,10,Utility Truck,8,350,2017,86982,25042.4
10,10,SUV,6,250,2013,75177.3,9663.1
10,10,SUV,6,350,2021,18135.1257,112677.19
10,10,SUV,4,250,2018,57159.6,34025
10,10,Sedan,4,125,2018,48003.5019,11949.58
10,10,Sedan,4,125,2019,59245.3041,8955.38
10,10,SUV,8,450,2013,110591.4,24225.8
10,10,Sedan,3,125,2019,69295.4529,9771.98
10,10,Soft Top Convertible,8,450,2013,51567.9,35249.9
10,10,SUV,6,350,2018,52810.5,57706.4
10,10,Coupe,6,250,2017,18639,14971
10,10,Sedan,4,175,2014,111834,6532.8
10,10,Coupe,12,450,2006,23298.75,44913
10,10,Sedan,4,250,2019,24852,38108
10,10,SUV,6,350,2018,36656.7,87104
10,10,Coupe,6,250,2012,59023.5,18645.7
10,10,Coupe,12,450,2008,34275.2571,48723.8
10,10,SUV,4,250,2020,16775.1,44913
10,10,Pick Up Truck,6,350,2018,77536.9974,50220.9
10,10,Pick Up Truck,8,350,2016,99873.975,26675.6
10,10,Sedan,6,350,2013,60887.4,20959.4
10,10,SUV,8,450,2013,116183.1,14154.4
10,10,Sedan,6,350,2015,70203.1722,17693
10,10,Pick Up Truck,4,250,2017,26715.9,22320.4
10,10,Sedan,4,350,2018,13047.3,29397.6
10,10,Hatchback,4,250,2019,34171.5,23137
10,10,SUV,4,175,2017,49754.9466,13337.8
10,10,SUV,6,250,2015,65193.6303,25586.8
10,10,Coupe,6,350,2013,80769,25586.8
10,10,SUV,6,250,2015,160640.2215,13882.2
10,10,Sedan,6,350,2014,28579.8,23137
10,10,Coupe,6,350,2017,30443.7,24497.7278
10,10,SUV,6,250,2016,99416.0769,17148.6
10,10,Coupe,6,350,2019,23112.36,18237.4
10,10,Sedan,6,350,2017,52622.8674,35113.8
10,10,SUV,4,175,2017,31370.6796,23953.6
10,10,Coupe,4,250,2014,59023.5,8982.6
10,10,SUV,6,350,2015,60266.1,35113.8
7,8,SUV,6,450,2016,76268.9241,43549.278
10,10,Sedan,8,350,2011,89467.2,10615.8
10,10,SUV,4,175,2017,37278,14971
10,10,SUV,6,250,2014,71449.5,13201.7
10,10,Sedan,6,250,2015,118532.2353,12248.7278
10,10,SUV,6,250,2012,74556,10888
10,10,SUV,6,450,2017,50325.3,58523
10,10,Sedan,4,175,2018,26725.8408,40829.7278
10,10,Hatchback,4,250,2018,22158.6645,23953.6
10,10,Sedan,5,175,2015,92573.7,10751.9
10,10,SUV,6,350,2016,61819.35,55801
10,10,Coupe,4,250,2008,90079.8018,6805
10,10,Pick Up Truck,4,250,2016,12426,24498
10,10,SUV,4,125,2014,37899.3,11160.2
10,10,SUV,6,175,2018,39933.4362,20115.58
10,10,Sedan,4,175,2015,90799.8885,6805
10,10,Sedan,6,350,2014,99344.0061,21231.6
10,10,Pick Up Truck,4,175,2019,54806.1156,18373.5
10,10,SUV,6,250,2013,65857.8,33616.7
10,10,Sedan,6,250,2015,36035.4,10887.7278
10,10,SUV,8,450,2014,75798.6,40013.4
10,10,Other,4,175,2016,155325,18509.6
10,10,Sedan,4,175,2019,37961.43,9527
10,10,Sedan,6,350,2018,44733.6,54440
10,10,Pick Up Truck,4,175,2017,95092.4502,19026.78
6,10,Pick Up Truck,8,350,2011,125502.6,8438.2
10,10,Pick Up Truck,4,175,2014,45976.2,7485.5
10,10,Sedan,4,250,2019,13668.6,35113.8
10,10,Crossover,6,250,2013,119910.9,7077.2
10,10,Sedan,4,125,2018,62359.2597,13746.1
10,10,SUV,6,250,2015,87154.1001,16304.78
10,10,SUV,8,450,2014,115343.7237,32119.3278
10,10,SUV,4,175,2016,57159.6,11976.8
10,10,Sedan,4,250,2018,67880.1315,15923.7
10,10,SUV,6,350,2011,142899,11704.6
10,10,Sedan,4,175,2015,73313.4,5852.3
10,10,Sedan,6,350,2020,3106.5,78910.78
10,10,Sedan,4,350,2017,47218.8,17693
6,10,Hard Top Convertible,8,250,1987,62130,15515.4
10,10,SUV,6,250,2009,44112.3,7349.4
6,10,SUV,6,250,2013,64615.2,17693
10,10,Sedan,3,175,2016,103135.8,12793.4
10,10,SUV,8,350,2017,21745.5,33752.8
10,10,SUV,8,250,2020,22286.031,51718
10,10,Coupe,6,350,2008,45354.9,51445.8
10,10,SUV,6,350,2014,133576.3935,19870.6
10,10,SUV,6,350,2016,51567.9,17148.6
10,10,Sedan,8,350,2011,87851.82,10888
10,10,SUV,4,175,2020,19073.91,21503.8
10,10,SUV,4,175,2020,10748.49,35086.58
10,10,SUV,6,175,2013,59175.7185,10071.4
10,10,SUV,6,350,2011,83254.2,10615.8
10,10,Sedan,8,450,2016,37278,46001.8
10,10,Sedan,4,175,2016,57159.6,14971
10,10,Sedan,6,450,2019,22988.1,86831.8
10,10,Sedan,4,250,2019,28579.8,29669.8
10,10,SUV,8,350,2011,105020.8242,10615.8
10,10,SUV,6,250,2018,33550.2,36746.7278
7,8,Coupe,6,350,2015,69691.221,28853.2
10,10,Other,6,250,2015,30443.7,35930.4
10,10,SUV,6,350,2018,46631.0502,66144.6
10,10,Pick Up Truck,4,175,2019,134105.7411,18917.9
10,10,SUV,6,450,2015,113076.6,26131.2
10,10,Sedan,4,175,2012,79805.985,8710.4
10,10,Coupe,6,250,1989,24776.8227,40557.8
10,10,Coupe,4,250,2018,33550.2,18509.6
10,10,Sedan,4,175,2019,81337.4895,7322.18
7,8,Sedan,4,250,2015,47032.41,19054
10,10,SUV,6,450,2021,0,46001.8
10,10,SUV,6,350,2015,133431.6306,13582.78
10,10,SUV,6,250,2011,96922.8,12249
10,10,SUV,6,250,2017,35718.537,31439.1
10,10,SUV,6,350,2014,110591.4,35113.8
10,10,SUV,6,175,2015,75177.3,14971
10,10,SUV,6,250,2020,28579.8,44368.6
10,10,Sedan,8,650,2015,61198.05,65055.8
10,10,Sedan,6,250,2014,134394.6456,13473.9
10,10,SUV,6,450,2016,78905.1,54167.8
10,10,Pick Up Truck,6,450,2021,1242.6,108880
10,10,Sedan,4,250,2021,19881.6,67777.8
10,10,SUV,4,250,2018,51567.9,11704.6
7,10,Hatchback,4,125,2015,55295.7,4899.6
10,10,Pick Up Truck,4,250,2015,27337.2,17148.6
10,10,Sedan,6,350,2017,46597.5,38108
10,10,SUV,8,950,2014,666.0336,62333.5278
10,10,SUV,4,175,2019,32928.9,23953.6
10,10,SUV,6,175,2019,24007.6533,23137
10,10,SUV,4,175,2015,35414.1,6260.6
10,10,Coupe,4,350,2016,73241.9505,28580.7278
10,10,Sedan,4,175,2016,62130,5716.2
10,10,SUV,8,350,2014,118286.2005,14971
10,10,Sedan,6,350,2015,93682.0992,21748.78
10,10,Sedan,6,350,2016,77187.2055,20686.9278
10,10,Sedan,4,175,2017,39763.2,13337.8
10,10,SUV,6,250,2018,38520.6,37563.6
4,8,SUV,6,250,2014,80769,23137
10,10,Hatchback,4,125,2015,126745.2,8166
6,10,SUV,6,175,2019,67535.31,45729.6
10,10,SUV,6,250,2021,0,81387.8
10,10,Sedan,6,350,2009,91393.23,48723.8
10,10,SUV,6,350,2015,111834,19598.4
10,10,Van,4,175,2019,109162.41,17148.6
10,10,SUV,8,350,2016,90832.8174,43552
10,10,Sports Car,8,450,2019,73313.4,28581
10,10,SUV,4,175,2017,41112.0423,16304.78
10,10,SUV,6,250,2018,27742.2876,34569.4
10,10,Sedan,6,250,2017,21062.07,29942
10,10,SUV,4,175,2015,51257.25,10343.6
10,10,Sedan,4,175,2017,128609.1,15379.3
10,10,Sedan,6,350,2017,34792.8,13065.6
10,10,SUV,4,250,2020,15032.3535,34705.5
10,10,Coupe,6,350,2017,37899.3,39469
10,10,Sedan,8,350,2011,131715.6,13337.8
10,10,SUV,6,350,2013,73499.79,22320.4
10,10,Van,4,250,2016,74556,8166
10,10,SUV,8,350,2018,76419.9,66661.78
10,10,SUV,4,175,2016,99408,5988.4
10,10,Sedan,6,250,2009,98165.4,8166
10,10,Hatchback,4,250,2013,97012.2672,8710.4
10,10,Coupe,8,350,2015,83875.5,18509.6
10,10,Sedan,6,350,2016,46597.5,13065.6
10,10,Sedan,4,125,2015,60824.0274,10207.5
10,10,SUV,6,250,2013,82632.9,11160.2
10,10,Coupe,4,250,2020,4349.1,18509.6
10,10,Sedan,8,350,2016,71449.5,18781.8
10,10,SUV,4,175,2015,120407.94,13582.78
10,10,Coupe,6,350,2015,45976.2,38108
10,10,Sedan,4,175,2009,88697.4093,5443.7278
7,10,SUV,4,250,2018,39141.9,32664
10,10,Sedan,6,250,2011,1863.9,21776
10,10,SUV,8,450,2018,26449.3623,50629.2
10,10,Sedan,4,250,2017,39141.9,17420.8
7,10,Sedan,6,250,2018,68964.3,16876.4
10,8,Sedan,6,250,2009,142899,4627.4
10,10,Crossover,4,175,2015,74677.1535,14127.18
10,10,SUV,8,450,2012,60589.176,21503.8
10,10,Coupe,8,450,2015,59644.8,53079
10,10,Sedan,4,175,2021,16688.118,61925.5
10,10,Sedan,6,350,2018,105987.567,18781.8
10,10,Sedan,6,650,2014,15532.5,72377.98
10,10,SUV,6,250,2011,98786.7,8982.6
10,10,Sedan,4,250,2019,11804.7,29669.8
10,10,SUV,6,250,2018,23609.4,47635
10,10,Hatchback,4,350,2020,13047.3,24225.8
10,10,Sedan,4,125,2018,74957.9811,8410.98
10,10,Sedan,4,125,2015,127379.5473,5171.8
10,10,Sedan,6,350,2016,33550.2,37971.9
10,10,SUV,4,175,2019,40830.5934,24470.78
10,10,SUV,6,250,2014,49144.83,32936.2
10,10,SUV,6,350,2014,93816.3,12793.4
10,10,SUV,6,350,2012,95680.2,6655.29
10,10,Coupe,4,175,2019,10653.4311,14971
10,10,SUV,4,175,2020,25473.3,16059.8
10,10,Sedan,4,175,2015,64613.9574,12249
10,10,SUV,6,250,2013,104646.1803,9254.8
10,10,SUV,4,250,2020,16153.8,20415
10,10,SUV,6,250,2011,105621,6805
10,10,Coupe,6,450,2016,51692.16,29805.9
10,10,SUV,4,250,2020,9375.417,19870.6
10,10,Sedan,4,250,2015,97997.0277,9527
10,10,SUV,6,250,2017,46261.998,29669.8
10,10,SUV,4,250,2018,60733.9389,34296.9278
10,10,Sedan,4,175,2018,47218.8,9527
10,10,Sedan,8,450,2018,55528.0662,19326.2
10,10,Sedan,6,175,2019,17396.4,59339.6
10,10,SUV,4,250,2020,11494.05,63150.4
10,10,Sedan,8,250,2012,87603.3,11432.4
10,10,SUV,6,250,2016,67535.9313,21503.8
10,10,Hard Top Convertible,4,350,2017,30381.57,29669.8
10,10,SUV,4,250,2021,10327.2486,75034.652
10,10,Sedan,8,450,2012,118047,11568.5
10,10,Sedan,4,250,2013,42248.4,8982.6
10,10,SUV,6,175,2014,92884.35,10343.6
7,10,Hard Top Convertible,4,250,2019,74556,19598.4
10,10,SUV,6,250,2015,60887.4,29669.8
10,10,SUV,4,250,2016,28366.0728,13337.8
10,10,SUV,4,250,2020,34047.24,32664
10,10,SUV,6,250,2020,9202.0743,40829.7278
10,10,SUV,8,250,2017,33550.2,28581
10,10,Sedan,4,250,2017,34243.5708,37536.38
10,10,SUV,8,450,2015,67545.2508,32119.6
10,10,SUV,6,250,2021,13668.6,53079
10,10,SUV,6,250,2015,51318.7587,37563.6
10,10,SUV,6,350,2016,58841.4591,54412.78
10,10,Sedan,4,175,2018,45354.9,8710.4
10,10,SUV,8,450,2012,112455.3,6532.8
10,10,Sedan,8,175,2015,54053.1,48723.8
10,10,SUV,6,250,2014,59023.5,11296.3
10,10,SUV,6,450,2018,18576.87,92548
10,10,Sedan,4,175,2016,94083.459,8166
10,10,Hatchback,4,125,2016,58664.3886,9799.2
10,10,Sedan,6,250,2020,23526.7671,35903.18
10,10,Van,6,175,2016,98786.7,31303
6,10,SUV,8,350,2012,73388.5773,13610
10,10,SUV,8,450,2017,56538.3,49812.6
10,10,Sedan,4,250,2019,27337.2,15515.4
10,10,Sedan,4,250,2016,44112.3,32119.6
10,10,Coupe,6,350,2020,13555.5234,100711.278
10,10,SUV,6,350,2017,29339.6499,50357
10,10,Sedan,6,350,2016,126123.9,20142.8
10,10,Sedan,4,250,2020,45637.5915,42191
10,10,SUV,6,350,2020,21124.2,86831.8
10,10,Van,4,350,2013,178945.5834,5988.4
10,10,Pick Up Truck,4,250,2012,56538.3,8982.6
10,10,Sedan,4,175,2014,95058.9,8710.4
10,10,Sedan,4,125,2016,45354.9,9799.2
10,10,SUV,6,350,2018,65857.8,23135.639
4,8,SUV,8,350,2011,118047,21776
10,10,Coupe,8,450,2014,52758.9321,39469
10,10,Sedan,6,250,2012,94716.5637,10615.8
10,10,Soft Top Convertible,6,350,2015,18639,44913
10,10,Sedan,6,350,2021,2703.8976,42190.7278
10,10,Sedan,4,350,2014,102514.5,6805
10,10,Sedan,6,350,2017,27958.5,42163.78
10,10,SUV,6,350,2014,92476.7772,17148.6
10,10,SUV,6,350,2017,59023.5,62333.8
10,10,Sports Car,6,350,2015,98786.7,13065.6
10,10,Sedan,4,250,2020,39973.1994,72133
10,10,Pick Up Truck,4,250,2016,12736.65,29942
10,10,SUV,4,250,2015,59644.8,25015.18
10,10,Sports Car,8,650,2018,62502.78,48723.8
10,10,Sedan,12,650,2017,42869.7,108607.8
10,10,Pick Up Truck,8,750,2018,24230.7,87076.78
10,10,Sedan,4,250,2015,106683.423,21503.8
10,10,SUV,6,175,2017,42248.4,21639.9
10,10,Coupe,6,350,2016,45354.9,46001.8
10,10,SUV,6,250,2011,135637.2456,5988.4
10,10,SUV,6,250,2009,100650.6,11704.6
10,10,Sedan,6,350,2016,7820.9244,40830
10,10,Other,10,175,2019,62.13,54440
10,10,Sports Car,4,250,2017,20502.9,44913
10,10,SUV,6,350,2016,67721.7,14971
10,10,Sedan,4,175,2017,59644.8,6532.8
10,10,Sedan,3,125,2017,35343.8931,22456.5
10,10,SUV,8,450,2017,86360.7,35386
10,10,Sedan,4,125,2014,52189.2,5035.7
10,10,Coupe,4,250,2021,9940.8,70499.8
10,10,Sedan,4,250,2020,7455.6,48723.8
10,10,Soft Top Convertible,8,450,2007,57159.6,9527
10,10,Coupe,8,450,2016,8076.9,69411
10,10,SUV,4,350,2012,124173.018,11432.4
10,10,Van,4,125,2020,59267.6709,9499.78
10,10,SUV,4,175,2015,65236.5,12249
10,10,Coupe,6,350,2006,50325.3,21748.78
10,10,Sports Car,6,350,2020,40384.5,122217.8
10,10,SUV,4,250,2018,2126.7099,38628.7186
10,10,Sedan,4,175,2018,51423.7584,16304.78
10,10,SUV,8,250,2019,124197.87,18917.9
10,10,SUV,6,250,2013,111212.7,8710.4
6,10,Pick Up Truck,4,175,2019,52810.5,20687.2
10,10,Sedan,4,250,2018,86360.7,14698.8
10,10,SUV,6,250,2016,53431.8,28581
10,10,Hard Top Convertible,4,250,2013,76137.8298,16304.78
10,10,Coupe,4,125,2012,70828.2,9527
10,10,SUV,4,250,2013,118047,10343.6
10,10,Pick Up Truck,8,450,2014,72608.2245,35113.8
10,10,SUV,8,450,2016,55357.83,45702.38
10,10,SUV,6,250,2008,120808.0572,5307.9
6,8,SUV,8,250,2010,175206.6,5444
10,10,SUV,6,350,2020,51567.9,84354.78
10,10,Pick Up Truck,8,350,2021,30267.2508,38107.7278
10,10,Soft Top Convertible,6,350,2015,55447.9185,62333.8
7,10,Hatchback,4,250,2021,6496.3128,50626.478
10,10,Coupe,4,250,2019,12426,73494
10,10,Sedan,4,250,2020,6286.9347,9527
10,10,SUV,6,250,2019,9757.5165,37019.2
10,10,Sedan,6,250,2017,52810.5,14154.4
